timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1664735400,Oct 02 2022 - 6:30pm,complete,N/A,San Telmo,Atlanta,Rodrigo Héctor Rivero,36,1.59,1.12,1.67,1.06,1,0,1,1,1,0,"18","",3,4,1,0,2,0,1,0,0,2,8,14,3,2,5,12,-1,-1,50,50,1.16,1.56,1.91,44,53,29,21,9,21,53,32,65,8.82,3.94,2.50,2.75,2.90,1.57,2.82,5.50,11.50,2.25,1.58,Estadio Dr. Osvaldo Francisco Baletto (Avellaneda- Provincia de Buenos Aires)
1664737200,Oct 02 2022 - 7:00pm,complete,N/A,Almirante Brown,Defensores de Belgrano,N/A,36,1.71,1.41,1.61,1.65,2,3,5,2,1,1,"45'2,65","3,55,70",5,1,3,0,4,0,2,1,1,3,12,13,6,9,6,4,-1,-1,50,50,1.68,1.83,2.12,44,65,32,21,3,41,62,27,56,7.29,5.38,2.60,2.90,2.60,1.57,2.83,5.50,11.50,2.33,1.55,Estadio Fragata Presidente Sarmiento (La Matanza- Provincia de Buenos Aires)
1664737200,Oct 02 2022 - 7:00pm,complete,N/A,Club Atlético Güemes,Atlético Rafaela,Carlos Gariano,36,1.06,0.41,1.06,0.44,1,1,2,0,0,0,"67","90",5,5,3,0,4,0,2,1,2,2,9,7,3,5,6,2,-1,-1,50,50,1.24,1.32,1.68,41,53,27,15,0,24,47,27,56,9.29,5.94,2.40,2.80,3.10,1.52,2.85,5.00,10.00,2.20,1.62,Estadio Arturo Jiya Miranda (Santiago del Estero- Prov. de Santiago del Estero)
1664739000,Oct 02 2022 - 7:30pm,complete,N/A,Estudiantes Río Cuarto,Club Atlético Mitre,Sebastián Nicolás Martinez,36,1.94,0.94,1.85,0.94,0,0,0,0,0,0,"","",5,3,3,0,3,0,1,2,1,2,15,3,3,3,12,0,-1,-1,50,50,1.59,0.73,2.21,47,71,35,18,6,32,65,33,77,8.82,4.68,1.72,3.20,4.50,1.56,2.70,5.75,14.00,2.50,1.50,Estadio Ciudad de Río Cuarto (Ciudad de Río Cuarto- Provincia de Córdoba)
1664739000,Oct 02 2022 - 7:30pm,complete,N/A,Gimnasia Mendoza,Estudiantes Caseros,Pablo Giménez,36,2.00,1.06,2.05,1.11,1,0,1,1,1,0,"19","",1,5,0,0,1,0,0,0,1,0,14,10,7,2,7,8,-1,-1,50,50,1.79,1.22,1.74,32,56,24,0,0,18,62,21,68,11.10,4.42,2.00,2.87,3.75,1.57,2.76,5.50,11.50,2.43,1.50,Estadio Víctor Antonio Legrotaglie (Mendoza- Provincia de Mendoza)
1664744400,Oct 02 2022 - 9:00pm,complete,N/A,Chaco For Ever,San Martín San Juan,Jorge Nelson Sosa,36,1.94,0.65,2.00,0.61,2,1,3,2,1,1,"16,68","13",2,8,4,0,1,0,2,2,1,0,10,11,5,6,5,5,-1,-1,50,50,1.37,1.69,1.86,29,50,32,18,0,24,68,29,59,9.00,5.53,2.10,2.75,3.75,1.48,2.51,5.00,10.50,2.08,1.68,Estadio Juan Alberto García (Resistencia- Provincia del Chaco)
1664820300,Oct 03 2022 - 6:05pm,complete,N/A,Nueva Chicago,Quilmes,Luis Lobo Medina,36,1.18,0.82,1.28,0.78,2,1,3,0,0,0,"54,67","90'4",4,7,4,0,3,0,1,3,2,1,11,13,4,5,7,8,-1,-1,50,50,1.32,1.44,2.38,53,65,45,33,9,33,59,44,77,10.47,4.44,1.97,3.05,3.80,1.49,2.50,4.40,11.00,2.13,1.69,Estadio Juan Pasquale (Capital Federal- Ciudad de Buenos Aires)
1664821800,Oct 03 2022 - 6:30pm,complete,N/A,Deportivo Riestra,Guillermo Brown,Nelson Bejas,36,1.94,0.71,1.89,0.72,1,1,2,2,1,1,"43","15",4,3,1,0,5,1,0,1,4,2,6,3,3,3,3,0,-1,-1,50,50,0.93,0.56,2.06,36,53,33,21,12,27,56,33,74,8.76,6.41,1.58,3.45,5.60,1.50,2.30,4.38,8.10,2.18,1.66,Estadio Guillermo Laza (Capital Federal- Ciudad de Buenos Aires)
1664834400,Oct 03 2022 - 10:00pm,complete,N/A,Deportivo Morón,Instituto,Diego Ceballos,36,1.59,1.41,1.67,1.33,1,0,1,1,1,0,"15","",1,2,1,0,3,0,0,1,2,1,5,0,2,0,3,0,-1,-1,50,50,0.60,0.20,1.83,41,62,24,12,0,27,62,18,71,10.06,5.07,2.80,2.75,2.63,1.65,3.03,7.75,21.00,2.50,1.50,Estadio Nuevo Francisco Urbano (Morón- Provincia de Buenos Aires)
1664834700,Oct 03 2022 - 10:05pm,complete,N/A,All Boys,Deportivo Santamarina,Nahuel Viñas,36,2.18,0.65,2.11,0.61,1,0,1,1,1,0,"37","",5,8,1,0,3,3,0,1,0,6,12,12,8,4,4,8,-1,-1,57,43,1.92,1.56,2.47,44,74,47,30,0,32,59,44,85,9.82,5.36,1.97,2.90,4.00,1.48,2.50,4.83,8.90,2.11,1.70,Estadio Islas Malvinas (Capital Federal- Ciudad de Buenos Aires)
1664841600,Oct 04 2022 - 12:00am,complete,N/A,Belgrano,Chacarita Juniors,Sebastían Zunino,36,2.59,1.24,2.61,1.17,3,0,3,1,1,0,"45'2,49,79","",5,7,1,0,1,0,0,1,0,1,11,11,6,4,5,7,-1,-1,50,50,1.50,1.37,2.50,50,74,47,21,12,33,59,44,74,10.00,4.94,1.98,2.80,4.30,1.55,2.34,5.74,11.00,2.24,1.63,Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1664906400,Oct 04 2022 - 6:00pm,complete,N/A,Flandria,Tristán Suárez,José Carreras,36,0.94,0.41,0.89,0.56,0,1,1,0,0,0,"","69",3,9,2,0,3,0,1,1,0,3,5,15,3,5,2,10,-1,-1,50,50,0.93,1.79,1.92,38,50,38,18,6,24,53,27,59,9.58,4.38,2.38,2.88,2.88,1.65,2.55,4.80,9.90,2.10,1.67,Estadio Carlos V (Luján- Provincia de Buenos Aires)
1665151200,Oct 07 2022 - 2:00pm,complete,N/A,Club Atlético Mitre,Alvarado,Nahuel Viñas,37,1.59,0.71,1.56,0.72,0,0,0,0,0,0,"","",5,3,1,0,2,0,1,0,2,0,13,7,4,2,9,5,-1,-1,50,50,1.84,1.02,2.30,44,65,41,24,12,30,62,33,79,8.71,5.05,2.12,3.12,3.96,1.49,2.35,5.06,10.50,2.10,1.67,Estadio Aurinegro (Santiago del Estero- Prov. de Santiago del Estero)
1665252000,Oct 08 2022 - 6:00pm,complete,N/A,San Martín San Juan,San Telmo,Gastón Monzón,37,2.18,0.53,2.22,0.50,2,1,3,1,0,1,"60,76","45",5,1,1,0,1,0,0,1,1,0,20,4,6,2,14,2,-1,-1,50,50,2.13,0.57,2.97,44,80,62,38,21,53,80,47,85,9.36,3.67,1.47,3.55,6.20,1.35,2.07,3.75,7.75,2.22,1.64,Estadio Ingeniero Hilario Sánchez (San Juan- Provincia de San Juan)
1665252000,Oct 08 2022 - 6:00pm,complete,N/A,Estudiantes Caseros,All Boys,Sebastián Nicolás Martinez,37,2.12,1.18,2.25,1.11,2,0,2,0,0,0,"67,82","",9,5,2,0,5,1,0,2,2,4,9,11,6,4,3,7,-1,-1,50,50,1.70,1.50,1.77,38,56,21,12,6,24,47,24,68,9.29,4.35,2.08,2.75,3.60,1.50,2.50,4.70,10.75,2.27,1.61,Estadio Ciudad de Caseros (Caseros- Provincia de Buenos Aires)
1665252000,Oct 08 2022 - 6:00pm,complete,N/A,Atlético Rafaela,Deportivo Riestra,Adrián Franklin,37,1.76,1.00,1.67,1.05,0,2,2,0,0,0,"","82,90'5",5,2,4,0,2,0,1,3,0,2,6,4,0,3,6,1,-1,-1,50,50,0.97,0.93,2.18,59,74,33,15,6,30,65,24,71,8.76,5.56,2.03,2.95,3.45,1.53,2.16,4.50,10.25,2.00,1.70,Estadio Nuevo Monumental (Rafaela- Provincia de Santa Fe)
